EFFECTNAME;UNIT;SPELL;LEVEL_1;LEVEL_3;LEVEL_2;LEVEL_4;LEVEL_5
While this card is on the field, all reptile cards gain 50 defense.;True;False;True;True;True;True;True
While this card is on the field, all reptile cards gain 500 attack.;True;False;True;True;True;True;True
While this card is on the field, all reptile cards gain 500 defense.;True;False;True;True;True;True;True
While this card is on the field, all reptile cards lose 100 attack.;True;False;True;True;True;True;True
While this card is on the field, all reptile cards lose 100 defense.;True;False;True;True;True;True;True
While this card is on the field, all reptile cards lose 200 attack.;True;False;True;True;True;True;True
While this card is on the field, all reptile cards lose 200 defense.;True;False;True;True;True;True;True
While this card is on the field, all reptile cards lose 25 attack.;True;False;True;True;True;True;True
While this card is on the field, all reptile cards lose 25 defense.;True;False;True;True;True;True;True
While this card is on the field, all reptile cards lose 300 attack.;True;False;True;True;True;True;True
While this card is on the field, all reptile cards lose 300 defense.;True;False;True;True;True;True;True
While this card is on the field, all reptile cards lose 400 attack.;True;False;True;True;True;True;True
While this card is on the field, all reptile cards lose 400 defense.;True;False;True;True;True;True;True
While this card is on the field, all reptile cards lose 50 attack.;True;False;True;True;True;True;True
While this card is on the field, all reptile cards lose 50 defense.;True;False;True;True;True;True;True
While this card is on the field, all reptile cards lose 500 attack.;True;False;True;True;True;True;True
While this card is on the field, all reptile cards lose 500 defense.;True;False;True;True;True;True;True
While this card is on the field, all spell cards gain 100 attack.;False;True;True;True;True;False;False
While this card is on the field, all spell cards gain 100 defense.;False;True;True;True;True;False;False
While this card is on the field, all spell cards gain 200 attack.;False;True;True;True;True;False;False
While this card is on the field, all spell cards gain 200 defense.;False;True;True;True;True;False;False
While this card is on the field, all spell cards gain 25 attack.;False;True;True;True;True;False;False
While this card is on the field, all spell cards gain 25 defense.;False;True;True;True;True;False;False
While this card is on the field, all spell cards gain 300 attack.;False;True;True;True;True;False;False
While this card is on the field, all spell cards gain 300 defense.;False;True;True;True;True;False;False
While this card is on the field, all spell cards gain 400 attack.;False;True;True;True;True;False;False
While this card is on the field, all spell cards gain 400 defense.;False;True;True;True;True;False;False
While this card is on the field, all spell cards gain 50 attack.;False;True;True;True;True;False;False
While this card is on the field, all spell cards gain 50 defense.;False;True;True;True;True;False;False
While this card is on the field, all spell cards gain 500 attack.;False;True;True;True;True;False;False
While this card is on the field, all spell cards gain 500 defense.;False;True;True;True;True;False;False
While this card is on the field, all spell cards lose 100 attack.;False;True;True;True;True;False;False
While this card is on the field, all spell cards lose 100 defense.;False;True;True;True;True;False;False
While this card is on the field, all spell cards lose 200 attack.;False;True;True;True;True;False;False
While this card is on the field, all spell cards lose 200 defense.;False;True;True;True;True;False;False
While this card is on the field, all spell cards lose 25 attack.;False;True;True;True;True;False;False
While this card is on the field, all spell cards lose 25 defense.;False;True;True;True;True;False;False
While this card is on the field, all spell cards lose 300 attack.;False;True;True;True;True;False;False
While this card is on the field, all spell cards lose 300 defense.;False;True;True;True;True;False;False
While this card is on the field, all spell cards lose 400 attack.;False;True;True;True;True;False;False
While this card is on the field, all spell cards lose 400 defense.;False;True;True;True;True;False;False
While this card is on the field, all spell cards lose 50 attack.;False;True;True;True;True;False;False
While this card is on the field, all spell cards lose 50 defense.;False;True;True;True;True;False;False
While this card is on the field, all spell cards lose 500 attack.;False;True;True;True;True;False;False
While this card is on the field, all spell cards lose 500 defense.;False;True;True;True;True;False;False
While this card is on the field, all spellcaster cards gain 100 attack.;True;True;True;True;True;True;True
While this card is on the field, all spellcaster cards gain 100 defense.;True;True;True;True;True;True;True
While this card is on the field, all spellcaster cards gain 200 attack.;True;True;True;True;True;True;True
While this card is on the field, all spellcaster cards gain 200 defense.;True;True;True;True;True;True;True
While this card is on the field, all spellcaster cards gain 25 attack.;True;True;True;True;True;True;True
While this card is on the field, all spellcaster cards gain 25 defense.;True;True;True;True;True;True;True
While this card is on the field, all spellcaster cards gain 300 attack.;True;True;True;True;True;True;True
While this card is on the field, all spellcaster cards gain 300 defense.;True;True;True;True;True;True;True
